title,description,skill,link,img_url,label
Senior Hardware and Software Manager,Zebra Elektronik A.Ş.,"html5, linux, management",https://www.kariyer.net//is-ilani/zebra-elektronik-a-s-kidemli-donanim-ve-yazilim-yoneticisi-3506988,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/38972_209885.jpg,front-end developer
Java Software Engineer,Simsoft Bilgisayar Teknolojileri,java,https://www.kariyer.net//is-ilani/simsoft-bilgisayar-teknolojileri-java-yazilim-muhendisi-2888504,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/12217.gif,data analyst
Senior Java Software Engineer,Simsoft Bilgisayar Teknolojileri,java,https://www.kariyer.net//is-ilani/simsoft-bilgisayar-teknolojileri-kidemli-java-yazilim-muhendisi-2808952,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/12217.gif,data analyst
Java Software Engineer,TechnoHR Danışmanlık Hizm. Ltd. Şti.,"git, oracle, postgresql",https://www.kariyer.net//is-ilani/technohr-danismanlik-hizm-ltd-sti-java-yazilim-muhendisi-3491315,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/252364_209677.jpg,data warehouse developer
Java Software Engineer,Sektöründe Öncü Firma,"engineering, oauth, apache, redis, postgresql, git, design, java",https://www.kariyer.net//is-ilani/sektorunde-oncu-firma-java-yazilim-muhendisi-3507857,,data warehouse developer
Software Support and Project Specialist,HASTAVUK GIDA TARIMHAYVANCILIK SAN.VE TİC.A.Ş.,"erp, sap, sql",https://www.kariyer.net//is-ilani/hastavuk-gida-tarimhayvancilik-san-ve-tic-a-s-yazilim-destek-ve-proje-uzmani-3499995,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/17278_logo.gif,data warehouse developer
Web Development Specialist,Pratik Aday Servisi,"html, photoshop, css, illustrator, seo, javascript",https://www.kariyer.net//is-ilani/pratik-aday-servisi-web-gelistirme-uzmani-3508556,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/171866_188313.jpg,digital marketing specialist
Java Software Engineer,Sektöründe Öncü Firma,"engineering, oauth, apache, redis, postgresql, git, design, java",https://www.kariyer.net//is-ilani/sektorunde-oncu-firma-java-yazilim-muhendisi-3507857,,data warehouse developer
Senior Java Software Engineer,Huawei Telekomünikasyon Dış Tic. Ltd. Şti.,"linux, restful, python, engineering, web services, health, training, programming, insurance, redis, building, elasticsearch, plugin, design, java, research, software development, delivery",https://www.kariyer.net//is-ilani/huawei-telekomunikasyon-dis-tic-ltd-sti-senior-java-yazilim-muhendisi-3507747,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/huawei_logo.gif,software engineer
Java Developer,AMARIS TEKNOLOJİ İSTANBUL DANIŞMANLIK LTD.ŞTİ.,"courses, training, software development, elasticsearch, design, java",https://www.kariyer.net//is-ilani/amaris-teknoloji-istanbul-danismanlik-ltd-sti-java-developer-2820285,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/113135_193927log.png,software engineer
Java Developer,Sum Yazılım Bilgisayar Ltd . Şti .,"mvc, engineering, apache, iis, communications, design, java",https://www.kariyer.net//is-ilani/sum-yazilim-bilgisayar-ltd-sti-java-developer-3496614,/_assets/img/firma-logosuz.png,data analyst
Java Software Engineer,Solmaz Gümrük Müşavirliği A.Ş.,"algorithm, linux, scrum, engineering, management, mysql, cassandra, redis, software development, elasticsearch, git, design, java, debugging, sql",https://www.kariyer.net//is-ilani/solmaz-gumruk-musavirligi-a-s-java-yazilim-muhendisi-3072313,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/42663_148852.jpg,data warehouse developer
Experienced Software Engineer - Java,Siemens,"restful, engineering, legal, programming, electronics, software development, elasticsearch, git, design, java, c programming, debugging, manufacturing",https://www.kariyer.net//is-ilani/siemens-experienced-software-engineer-java-3407014,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/1017_247932.jpg,software engineer
Software Developer  Insider Testinium Tech Hub,Testinium,"finance, ecommerce, management, coding, programming, health, samsung, javascript, engineering, automotive, training, test automation, insurance, software development, reviews, css, ebay, laravel, php, html, linkedin, marketing, time management, sql",https://www.kariyer.net//is-ilani/testinium-software-developer-insider-testinium-tech-hub-2896485,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/62093_175146.jpg,data warehouse developer
Frontend Team Lead,Ekinoks Yazılım Ltd. Şti.,"html, git, html5, building, css, design, debugging, javascript",https://www.kariyer.net//is-ilani/ekinoks-yazilim-ltd-sti-frontend-team-lead-3342491,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/4vq5wams.nx0.png,front-end developer
Senior Front End Software Developer,Gizli Firma,"engineering, apache, postgresql, git, design",https://www.kariyer.net//is-ilani/gizli-firma-senior-front-end-software-developer-3302983,,data warehouse developer
Software Design Engineer,METEKSAN SAVUNMA SANAYİ A.Ş.,"linux, java",https://www.kariyer.net//is-ilani/meteksan-savunma-sanayi-a-s-yazilim-tasarim-muhendisi-3326716,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/7324_logo3.gif,data analyst
Frontend Developer,Gizli Firma,"restful, bootstrap, management, html, git, redis, css, seo, javascript",https://www.kariyer.net//is-ilani/gizli-firma-frontend-developer-3325196,,digital marketing specialist
Software Development Manager,Tatilsepeti.com,"restful, recruitment, scrum, engineering, ecommerce, management, agile development, coding, programming, redis, software development, elasticsearch, reviews, design, c programming",https://www.kariyer.net//is-ilani/tatilsepeti-com-software-development-manager-3496388,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/tatillogo.jpg,software engineer
Software Development Manager,Sendeo Dağıtım Hizmetleri Anonim Şirketi,"engineering, management, azure, communications, building, elasticsearch, research, design, software development, delivery, sql",https://www.kariyer.net//is-ilani/sendeo-dagitim-hizmetleri-anonim-sirketi-software-development-manager-3477901,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/260580_211324.jpg,data warehouse developer
Junior Software Developer,Aktur Araç Muayene İstasyonları İşletmeciliği A.Ş.,"mvc, sql",https://www.kariyer.net//is-ilani/aktur-arac-muayene-istasyonlari-isletmeciligi-a-s-junior-yazilim-gelistirme-uzmani-3507458,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/49891_logo.gif,data warehouse developer
General Application  Earthquake Employment Mobilization,LİNKTERA BİLGİ TEKNOLOJİLERİ A.Ş.,"project management, business analysis, data science, management",https://www.kariyer.net//is-ilani/linktera-bilgi-teknolojileri-a-s-genel-basvuru-deprem-istihdam-seferberligi-3379398,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/73669_1248851.png,it business analyst
Software Development Person,HEETSOFT BİLGİ TEKNOLOJİLERİ,"mvc, linq, git, software development, css, sql",https://www.kariyer.net//is-ilani/heetsoft-bilgi-teknolojileri-yazilim-gelistirme-elemani-3479173,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/244521_200351.jpg,data warehouse developer
Software Development Person,Sektöründe Öncü Firma,"mvc, restful, microsoft sql server, microsoft, sql",https://www.kariyer.net//is-ilani/sektorunde-oncu-firma-yazilim-gelistirme-elemani-3433076,,data warehouse developer
Full Stack Developer / IoT Software Developer,AppTec Services GmbH,"php, typescript, javascript",https://www.kariyer.net//is-ilani/apptec-services-gmbh-full-stack-developer-iot-yazilim-gelistirici-3504815,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/282818_216731.jpg,front-end developer
Senior Software Development Engineer,CRONOM BİLİŞİM VE YAZILIM TEKNOLOJİLERİ SAN.VE TİC. LTD. ŞTİ.,"linux, python, software development, building, design",https://www.kariyer.net//is-ilani/cronom-bilisim-ve-yazilim-teknolojileri-san-ve-tic-senior-software-development-engineer-3504979,/_assets/img/firma-logosuz.png,software engineer
Snr/Mid .Net Developer (Hybrid),Panates Bilgi Teknolojileri A.Ş.,"mvc, ajax, html, git, postgresql, css",https://www.kariyer.net//is-ilani/panates-bilgi-teknolojileri-a-s-snr-mid-net-developer-hybrid-3503989,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/23263_183750.jpg,data warehouse developer
Senior Software Developer / Java,İnnova Bilişim Çözümleri A.Ş.,"oracle, java, sql",https://www.kariyer.net//is-ilani/innova-bilisim-cozumleri-a-s-kidemli-yazilim-gelistirme-uzmani-java-3328200,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/1645_194693.jpg,data warehouse developer
Software Development Consultant / Java,İnnova Bilişim Çözümleri A.Ş.,"oracle, java, sql",https://www.kariyer.net//is-ilani/innova-bilisim-cozumleri-a-s-yazilim-gelistirme-danismani-java-3349402,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/1645_194693.jpg,data warehouse developer
Microservice Developer,ISCOM ELEKTRONİK DANIŞMANLIK VE BİLİŞİM HİZMETLERİ SAN TİC LTD ŞTİ,"json, xml, apache, programming, oracle, software development, design",https://www.kariyer.net//is-ilani/iscom-elektronik-danismanlik-ve-bilisim-hizmetleri-microservice-developer-3496842,/_assets/img/firma-logosuz.png,software engineer
SAP Hybris Java Developer,ENOCA BİLGİ TEKNOLOJİLERİ VE DANIŞMANLIKLTD.ŞTİ.,"ajax, ecommerce, j2ee, sap, java",https://www.kariyer.net//is-ilani/enoca-bilgi-teknolojileri-ve-danismanlikltd-sti-sap-hybris-java-developer-3423576,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/enoca.jpg,data analyst
Software Development Person,Huawei Telekomünikasyon Dış Tic. Ltd. Şti.,"java, sql",https://www.kariyer.net//is-ilani/huawei-telekomunikasyon-dis-tic-ltd-sti-yazilim-gelistirme-elemani-3492107,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/huawei_logo.gif,data warehouse developer
Software Developer For Industry 4.0,BOSCH REXROTH OTOMASYON SANAYİ VE TİCARET A.Ş.,"engineering, bootstrap, medical, mysql, technical support, azure, troubleshooting, programming, oracle, building, energy, software development, design, java, manufacturing",https://www.kariyer.net//is-ilani/bosch-rexroth-otomasyon-sanayi-ve-ticaret-a-s-software-developer-for-industry-4-0-3478943,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/boschisitma_logo.gif,it support technician
Software Development Person,PROTEM ELEKTRONIK MAKINA SAN. VE TIC. A.Ş.,"android, java",https://www.kariyer.net//is-ilani/protem-elektronik-makina-san-ve-tic-a-s-yazilim-gelistirme-elemani-3481469,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/10580_logo1.gif,mobile app developer
Web Software Intern,Bahçeci Sağlık Hizmetleri A.Ş.,"php, html, wordpress",https://www.kariyer.net//is-ilani/bahceci-saglik-hizmetleri-a-s-web-yazilim-stajyer-3153009,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/24039_logo.gif,front-end developer
Young Albarakatech,ALBARAKA TEKNOLOJİ BİLİŞİM SİSTEMLERİ VE PAZARLAMA TİCARET ANONİM ŞİRKETİ,sql,https://www.kariyer.net//is-ilani/albaraka-teknoloji-bilisim-sistemleri-ve-pazarlama-genc-albarakatech-3456762,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/295850_248625.jpg,data warehouse developer
Software Developer - Cobol,Omuz Omuza Engelsiz İnsan Kaynakları,"cobol, html5, programming, software development, design, sql",https://www.kariyer.net//is-ilani/omuz-omuza-engelsiz-insan-kaynaklari-software-developer-cobol-2181568,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/omuzomuza.gif,data warehouse developer
Junior Java Developer,VAKKO Tekstil ve Hazır Giyim San. İşl. A.Ş.,"design, iis, software development",https://www.kariyer.net//is-ilani/vakko-tekstil-ve-hazir-giyim-san-isl-a-s-junior-java-developer-3424653,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/vakko_logo.gif,software engineer
Mid/Sr. Software Engineer,TALENTHAUS TEKN. LTD. ŞTİ.,java,https://www.kariyer.net//is-ilani/talenthaus-tekn-ltd-sti-mid-sr-software-engineer-3490210,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/323000_245186.jpg,data analyst
Senior Backend Developer,BİTES Savunma Havacılık ve Uzay Teknolojileri A.Ş.,"python, engineering, programming, research, software development, design, java",https://www.kariyer.net//is-ilani/bites-savunma-havacilik-ve-uzay-teknolojileri-a-s-senior-backend-developer-3510387,/_assets/img/firma-logosuz.png,software engineer
Senior Java Software Engineer,SmartICT Bilişim A.Ş,"linux, mvc, python, scrum, ubuntu, oracle, postgresql, git, design, java, sql",https://www.kariyer.net//is-ilani/smartict-bilisim-a-s-kidemli-java-yazilim-muhendisi-3225579,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/smartıct.jpg,data warehouse developer
Senior Software Engineer,ELEKON ENERJİ SİSTEMLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,"mqtt, postgresql, git, design, java, javascript",https://www.kariyer.net//is-ilani/elekon-enerji-sistemleri-sanayi-ve-ticaret-anonim-kidemli-yazilim-muhendisi-3501395,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/146730_1143381.png,data warehouse developer
Cloud Software Engineer (Fullstack Java),Airties,"python, engineering, j2ee, php, mysql, software architecture, sql, cassandra, hbase, redis, customer support, building, design, java, postgresql",https://www.kariyer.net//is-ilani/airties-cloud-software-engineer-fullstack-java-3016167,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/5620_197120.jpg,data warehouse developer
Senior Software Engineer- IT Business Applications,Airties,"linux, restful, python, engineering, management, php, troubleshooting, apache, xml, html5, programming, oracle, communications, nginx, git, java, delivery, javascript",https://www.kariyer.net//is-ilani/airties-senior-software-engineer-it-business-applications-3492250,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/5620_197120.jpg,it support technician
Senior Software Engineer (C++),Simsoft Bilgisayar Teknolojileri,scrum,https://www.kariyer.net//is-ilani/simsoft-bilgisayar-teknolojileri-kidemli-yazilim-muhendisi-c-3421772,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/12217.gif,data analyst
Senior Software Engineer,HEPİYİ SİGORTA ANONİM ŞİRKETİ,"restful, ajax, bootstrap, management, html, coding, git, microsoft, css, design, seo, javascript",https://www.kariyer.net//is-ilani/hepiyi-sigorta-anonim-sirketi-senior-software-engineer-3499106,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/khggoryy.lmt.jpg,digital marketing specialist
Senior Software Engineer,Biriz LTD. ŞTİ.,python,https://www.kariyer.net//is-ilani/biriz-ltd-sti-kidemli-yazilim-muhendisi-3505891,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/220975_187492.jpg,data analyst
Senior Software Engineer,AVL Araştırma ve Mühendislik,"python, engineering, automotive, instrumentation, programming, electronics, research, mechatronics, postgresql, git, design, android, wpf, java, sql",https://www.kariyer.net//is-ilani/avl-arastirma-ve-muhendislik-senior-software-engineer-2510044,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/17700_1111071.jpg,data warehouse developer
Senior Backend Developer (Java),ID3 Ltd.Şti,"html5, java, javascript",https://www.kariyer.net//is-ilani/id3-ltd-sti-senior-backend-developer-java-2758197,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/id3.gif,front-end developer
Senior Software Engineer,DGPAYS BİLİŞİM HİZMETLERİ A.Ş,"finance, scrum, engineering, html, coding, programming, building, software development, css, design, delivery",https://www.kariyer.net//is-ilani/dgpays-bilisim-hizmetleri-a-s-senior-software-engineer-3497362,/_assets/img/firma-logosuz.png,front-end developer
Senior Software Specialist,Assan Hanil,"mvc, sap, html5, css, javascript",https://www.kariyer.net//is-ilani/assan-hanil-kidemli-yazilim-uzmani-3482135,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/kibar_ash.gif,front-end developer
Software specialist,Crm Akademi Bilişim Sistemleri Limited Şirketi,"mvc, dynamics, html, microsoft, crm, sql, javascript",https://www.kariyer.net//is-ilani/crm-akademi-bilisim-sistemleri-limited-sirketi-yazilim-uzmani-3487005,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/tl52zsv0.wnu.png,data warehouse developer
Senior Software Engineer,EHSİM Elektronik Harp Sistemleri Müh. Tic. A.Ş.,"mvc, java, sql",https://www.kariyer.net//is-ilani/ehsim-elektronik-harp-sistemleri-muh-tic-a-s-kidemli-yazilim-muhendisi-3478442,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/15172_202645.jpg,data warehouse developer
Senior Embedded Software Engineer,ASİS OTOMASYON VE AKARYAKIT SİSTEMLERİ A.Ş.,"linux, rtos",https://www.kariyer.net//is-ilani/asis-otomasyon-ve-akaryakit-sistemleri-a-s-kidemli-gomulu-yazilim-muhendisi-3486841,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/asis.jpg,data analyst
Senior 5G Embedded Software Design Engineer,ELECTRA IC,"linux, python, engineering, management, software architecture, coding, rtos, programming, electronics, turkish, software development, git, design, wireless, debugging, embedded software",https://www.kariyer.net//is-ilani/electra-ic-senior-5g-embedded-software-design-engineer-3479837,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/eicdv.gif,software engineer
Fullstack PHP Developer,Pratik Aday Servisi,"php, erp, html, css, javascript",https://www.kariyer.net//is-ilani/pratik-aday-servisi-fullstack-php-yazilim-uzmani-3508552,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/171866_188313.jpg,front-end developer
Software Support and Project Specialist,HASTAVUK GIDA TARIMHAYVANCILIK SAN.VE TİC.A.Ş.,"erp, sap, sql",https://www.kariyer.net//is-ilani/hastavuk-gida-tarimhayvancilik-san-ve-tic-a-s-yazilim-destek-ve-proje-uzmani-3499995,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/17278_logo.gif,data warehouse developer
Senior Embedded Software Engineer,Nurol Kontrol ve Aviyonik Sistemleri Anonim Şirketi,"linux, engineering, management, coding, test automation, electronics, software development, design, embedded software",https://www.kariyer.net//is-ilani/nurol-kontrol-ve-aviyonik-sistemleri-anonim-sirket-senior-embedded-software-engineer-2617984,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/wtbzftqd.zlt.png,software engineer
Senior Embedded Software Engineer,Nesan Otomotiv,"linux, rtos, gps",https://www.kariyer.net//is-ilani/nesan-otomotiv-kidemli-gomulu-yazilim-muhendisi-3505234,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/3e1smka2.uxx.jpg,data analyst
Senior Digital Design Engineer,ASİSGUARD SAVUNMA SANAYİ TİCARET ANONİM ŞİRKETİ,"linux, vhdl, verilog, fpga, git",https://www.kariyer.net//is-ilani/asisguard-savunma-sanayi-ticaret-anonim-sirketi-kidemli-sayisal-tasarim-muhendisi-3462951,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/336227_248607.jpg,data analyst
Senior Embedded Software Engineer,ASİSGUARD SAVUNMA SANAYİ TİCARET ANONİM ŞİRKETİ,"git, linux",https://www.kariyer.net//is-ilani/asisguard-savunma-sanayi-ticaret-anonim-sirketi-kidemli-gomulu-yazilim-muhendisi-3366825,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/336227_248607.jpg,data analyst
Senior Embedded Software Engineer,RST Uzaktan Algılama,"git, fpga",https://www.kariyer.net//is-ilani/rst-uzaktan-algilama-kidemli-gomulu-yazilim-muhendisi-3497346,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/2myvdbv0.uuk.jpg,data analyst
Software Development Manager,OLKA SPOR MALZEMELERİ TİCARET A. Ş.,"bootstrap, web services, erp, git, design, sql, javascript",https://www.kariyer.net//is-ilani/olka-spor-malzemeleri-ticaret-a-s-yazilim-gelistirme-yoneticisi-3033290,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/skechers.gif,data warehouse developer
Web Developer,HMC METAL SANAYİ VE TİCARET ANONİM ŞİRKETİ,"analytics, php, google analytics, twitter, wordpress, mysql, javascript",https://www.kariyer.net//is-ilani/hmc-metal-sanayi-ve-ticaret-anonim-sirketi-web-yazilim-uzmani-3510601,/_assets/img/firma-logosuz.png,data warehouse developer
Web Developer,VAV TEKNOLOJİ BİLİŞİM SANAYİ VE TİCARET A.Ş.,"json, ajax, html, css, sql, javascript",https://www.kariyer.net//is-ilani/vav-teknoloji-bilisim-sanayi-ve-ticaret-a-s-web-yazilim-uzmani-3478201,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/29749_logo.gif,data warehouse developer
Web Developer,Horoz Lojistik Kargo Hizmetleri ve Tic. A.Ş.,oracle,https://www.kariyer.net//is-ilani/horoz-lojistik-kargo-hizmetleri-ve-tic-a-s-web-yazilim-uzmani-3382817,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/horoz_3.gif,data analyst
Senior Web Developer,Türkiye Finans Katılım Bankası,"sql, call center",https://www.kariyer.net//is-ilani/turkiye-finans-katilim-bankasi-kidemli-web-yazilim-uzmani-2844308,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/türkiye finans logo.png,data warehouse developer
Full Stack Developer,Yüce Yazılım ve Danışmanlık Ltd. Şti.,"mvc, html5, postgresql, git, javascript",https://www.kariyer.net//is-ilani/yuce-yazilim-ve-danismanlik-ltd-sti-full-stack-developer-3486417,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/yücelogo1.jpg,data warehouse developer
Full Stack Web Developers,AYREF ERP YAZILIMLARI DESTEK HİZMETLERİ,"mvc, restful, bootstrap, laravel, php, html, git, css, javascript",https://www.kariyer.net//is-ilani/ayref-erp-yazilimlari-destek-hizmetleri-full-stack-web-gelistirici-3499002,/_assets/img/firma-logosuz.png,front-end developer
Junior PHP Developer,Karyalı Pazarlama İnş. San. Nak. Tur. Tic.  Ltd. S,"freelance, bootstrap, laravel, php, woocommerce, html, seo, css, wordpress, mysql, javascript",https://www.kariyer.net//is-ilani/karyali-pazarlama-ins-san-nak-tur-tic-ltd-s-junior-php-developer-3113277,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/0rcm2dxn.b3h.jpg,data warehouse developer
Web Developer,Nist Group,"laravel, bootstrap, php, html5, javascript",https://www.kariyer.net//is-ilani/nist-group-web-yazilim-uzmani-3497437,/_assets/img/firma-logosuz.png,front-end developer
Web Developer,YORK AND CHAPEL İSTANBUL REKLAMCILIK ANONİM ŞİRKETİ,"prestashop, laravel, ecommerce, php, woocommerce, html5, seo, shopify, magento, mysql, javascript",https://www.kariyer.net//is-ilani/york-and-chapel-istanbul-reklamcilik-anonim-sirket-web-yazilim-uzmani-3488848,/_assets/img/firma-logosuz.png,data warehouse developer
Web Developer,Kosifler Oto,"mvc, microsoft sql server, bootstrap, html5, programming, microsoft, wordpress, seo, sql, javascript",https://www.kariyer.net//is-ilani/kosifler-oto-web-yazilim-uzmani-3437607,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/kosifler_logo.gif,data warehouse developer
Ev Control Software Team Leader,Hexagon Studio,"algorithm, engineering, automotive, management, coding, matlab, electronics, mechatronics, design",https://www.kariyer.net//is-ilani/hexagon-studio-ev-control-software-team-leader-3357314,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/216487_184552.jpg,software engineer
Software Development Team Lead,Arvato Lojistik Dış Ticaret ve E Ticaret Hizmetleri A.Ş.,"mvc, ecommerce, management, programming, project management, javascript, engineering, automotive, software architecture, insurance, software development, css, delivery, web services, oauth, html, iis, sql, linq, git, design",https://www.kariyer.net//is-ilani/arvato-lojistik-dis-ticaret-ve-e-ticaret-hizmetler-software-development-team-lead-3471249,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/yeni.jpg.jpg,data warehouse developer
Team Lead,Ata Holding A.Ş.,"sales, microsoft sql server, engineering, management, startups, redis, software development, microsoft, delivery, sql",https://www.kariyer.net//is-ilani/ata-holding-a-s-team-lead-3504009,/_assets/img/firma-logosuz.png,data warehouse developer
Software Team Leader,Ödeal Teknoloji A.Ş.,"git, python, java, scrum",https://www.kariyer.net//is-ilani/odeal-teknoloji-a-s-yazilim-takim-lideri-3500912,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/wzbmshc3.fru.png,data analyst
Principal Software Developer (Remote),Colin's,"mvc, ajax, redis, elasticsearch, javascript",https://www.kariyer.net//is-ilani/colin-s-principal-software-developer-remote-3155305,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/eroglu_3.gif,front-end developer
Senior Software QA Engineer,CK ENERJİ YATIRIM A.Ş,"linux, sales, swift, programming, energy, design, android, java, sql, javascript",https://www.kariyer.net//is-ilani/ck-enerji-yatirim-a-s-senior-software-qa-engineer-3386024,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/46233_252164.jpg,data warehouse developer
Software Quality Expert - Machine Tools...,Siemens,"scrum, engineering, german, management, agile development, legal, software development, project management, manufacturing",https://www.kariyer.net//is-ilani/siemens-software-quality-expert-machine-tools-3501746,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/simko_logo.gif,software support and project specialist
Software Chief,Batı Anadolu Grubu,"erp, oracle, java, sql",https://www.kariyer.net//is-ilani/bati-anadolu-grubu-yazilim-sefi-3479505,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/19365_logo.gif,data warehouse developer
Software Development Team Leader,Seyir Mobil Yazılım Elektronik Otomasyon Sistemler,"javascript, redis, elasticsearch",https://www.kariyer.net//is-ilani/seyir-mobil-yazilim-elektronik-otomasyon-sistemler-yazilim-gelistirme-takim-lideri-3481890,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/51585_logo.gif,front-end developer
Embedded Software Engineer,DOF,robotics,https://www.kariyer.net//is-ilani/dof-gomulu-yazilim-muhendisi-2515084,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/srrp42dw.4xx.jpg,robotics engineer
Embedded Software Engineer,Ekinoks Yazılım Ltd. Şti.,"git, rtos, matlab",https://www.kariyer.net//is-ilani/ekinoks-yazilim-ltd-sti-gomulu-yazilim-muhendisi-3361019,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/4vq5wams.nx0.png,data analyst
Embedded Software Specialist Engineer,C Tech Bilişim Teknolojileri San. ve Tic. A.Ş.,linux,https://www.kariyer.net//is-ilani/c-tech-bilisim-teknolojileri-san-ve-tic-a-s-gomulu-yazilim-uzman-muhendisi-3062943,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/ctech.png,data analyst
Expert Embedded Software Engineer,ATEL TEKNOLOJİ VE SAVUNMA SANAYİ A.Ş.,rtos,https://www.kariyer.net//is-ilani/atel-teknoloji-ve-savunma-sanayi-a-s-uzman-gomulu-yazilim-muhendisi-3458226,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/20792_logo.gif,data analyst
Senior Embedded Software Developer (Image...,Siemens,"algorithm, linux, engineering, legal, electronics, research, building, software development, design, debugging, manufacturing, embedded software",https://www.kariyer.net//is-ilani/siemens-senior-embedded-software-developer-image-3396667,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/1017_247932.jpg,software engineer
Embedded Software Engineer,Bias Mühendislik,"git, vhdl, verilog, fpga",https://www.kariyer.net//is-ilani/bias-muhendislik-gomulu-yazilim-muhendisi-3486047,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/biasmuhendislik.gif,data analyst
Embedded Software Engineer,CW Enerji Mühendislik Ticaret ve Sanayi A.Ş.,linux,https://www.kariyer.net//is-ilani/cw-enerji-muhendislik-ticaret-ve-sanayi-a-s-gomulu-yazilim-muhendisi-3470196,/_assets/img/firma-logosuz.png,data analyst
